,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:51:28+00:00,101.42307692307692,123.20833333333333,62.458333333333336,90.41666666666667,90.83779264214046,20.347772277227723
1970-01-01 01:51:29+00:00,101.1923076923077,123.45833333333333,62.541666666666664,90.375,90.65384615384616,20.343234323432345
1970-01-01 01:51:30+00:00,101.42307692307692,123.54166666666667,62.458333333333336,90.41666666666667,90.66220735785954,20.38036303630363
1970-01-01 01:51:31+00:00,101.61538461538461,123.125,62.291666666666664,90.33333333333333,90.6705685618729,20.417491749174918
1970-01-01 01:51:32+00:00,101.73076923076923,122.83333333333333,62.041666666666664,89.95833333333333,90.37123745819397,20.412953795379536
1970-01-01 01:51:33+00:00,101.8076923076923,122.79166666666667,61.833333333333336,89.625,90.07190635451505,20.40841584158416
1970-01-01 01:51:34+00:00,101.73076923076923,122.79166666666667,61.625,89.45833333333333,90.1571906354515,20.445544554455445
1970-01-01 01:51:35+00:00,101.6923076923077,122.58333333333333,61.375,89.33333333333333,90.24247491638796,20.48267326732673
1970-01-01 01:51:36+00:00,101.8076923076923,122.625,61.458333333333336,89.375,89.78929765886288,20.436468646864686
1970-01-01 01:51:37+00:00,101.92307692307692,123.0,61.625,89.5,89.3361204013378,20.39026402640264
1970-01-01 01:51:38+00:00,101.84615384615384,123.0,61.833333333333336,89.58333333333333,89.15217391304348,20.38572607260726
1970-01-01 01:51:39+00:00,101.76923076923077,122.75,61.916666666666664,89.54166666666667,88.96822742474916,20.38118811881188
1970-01-01 01:51:40+00:00,101.57692307692308,123.79166666666667,59.791666666666664,89.16666666666667,88.7458193979933,20.376650165016503
1970-01-01 01:51:41+00:00,101.3076923076923,125.125,57.791666666666664,88.79166666666667,88.52341137123746,20.372112211221122
1970-01-01 01:51:42+00:00,101.42307692307692,125.45833333333333,57.833333333333336,88.79166666666667,88.57023411371239,20.367574257425744
1970-01-01 01:51:43+00:00,101.61538461538461,125.20833333333333,57.666666666666664,88.70833333333333,88.61705685618729,20.363036303630363
1970-01-01 01:51:44+00:00,101.61538461538461,117.91666666666667,54.541666666666664,85.25,88.58695652173914,20.233498349834985
1970-01-01 01:51:45+00:00,101.57692307692308,111.08333333333333,51.625,82.0,88.55685618729096,20.103960396039604
1970-01-01 01:51:46+00:00,101.53846153846153,110.86309523809524,51.666666666666664,79.70833333333333,88.48829431438126,20.099422442244222
1970-01-01 01:51:47+00:00,101.53846153846153,110.39285714285715,51.625,77.16666666666667,88.41973244147158,20.094884488448844
1970-01-01 01:51:48+00:00,101.5,109.63095238095237,51.375,76.04166666666667,88.54347826086956,20.0486798679868
1970-01-01 01:51:49+00:00,101.46153846153847,108.95238095238096,51.083333333333336,75.08333333333333,88.66722408026756,20.044141914191417
1970-01-01 01:51:50+00:00,101.5,108.35714285714285,51.041666666666664,75.04166666666667,88.94481605351172,20.122937293729375
1970-01-01 01:51:51+00:00,101.46153846153847,107.84523809523809,51.125,75.04166666666667,89.22240802675584,20.160066006600662
1970-01-01 01:51:52+00:00,101.34615384615384,107.375,51.125,75.16666666666667,89.61538461538461,20.19719471947195
1970-01-01 01:51:53+00:00,101.3076923076923,106.90476190476191,51.083333333333336,75.25,89.92307692307692,20.234323432343235
1970-01-01 01:51:54+00:00,101.11538461538461,106.26785714285715,50.916666666666664,75.25,89.73076923076923,20.229785478547853
1970-01-01 01:51:55+00:00,100.96153846153847,105.71428571428571,50.541666666666664,75.08333333333333,89.61538461538461,20.225247524752476
1970-01-01 01:51:56+00:00,101.42307692307692,105.36904761904763,50.458333333333336,74.91666666666667,89.65689493433396,20.17904290429043
1970-01-01 01:51:57+00:00,101.84615384615384,104.77380952380952,50.625,74.91666666666667,89.6984052532833,20.13283828382838
1970-01-01 01:51:58+00:00,101.65384615384616,103.97023809523809,50.458333333333336,74.83333333333333,89.70145403377111,20.128300330033003
1970-01-01 01:51:59+00:00,101.34615384615384,103.75,50.583333333333336,75.04166666666667,89.66604127579738,20.123762376237625
1970-01-01 01:52:00+00:00,101.1923076923077,104.54166666666667,50.958333333333336,75.5,89.63062851782364,20.16089108910891
1970-01-01 01:52:01+00:00,101.3076923076923,104.66666666666667,50.791666666666664,75.54166666666667,89.67213883677299,20.198019801980198
1970-01-01 01:52:02+00:00,101.5,104.20833333333333,50.666666666666664,75.375,89.52134146341464,20.19348184818482
1970-01-01 01:52:03+00:00,101.46153846153847,104.08333333333333,50.875,75.375,89.33208255159474,20.14727722772277
